DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2023-01-16 07:35:02,4135001,1BY6WEcLGh8j5v7,271.63,26.23,7567.13,6405376.13,25.87960013,25.6452434,0.022598885
2023-01-16 07:49:02,4135001,1BY6WEcLGh8j5v7,43,4.14,7570.86,6405379.86,25.49142247,23.90158893,0.004882606
2023-01-16 08:03:02,4135001,1BY6WEcLGh8j5v7,0,0,7571,6405380,25.1925436,22.83024093,0
2023-01-16 08:17:02,4135001,1BY6WEcLGh8j5v7,0,0,7571,6405380,24.91157433,22.16350287,0
2023-01-16 08:31:02,4135001,1BY6WEcLGh8j5v7,0,0,7571,6405380,24.71238929,21.731079,0
2023-01-16 08:45:02,4135001,1BY6WEcLGh8j5v7,0,0,7571,6405380,24.54659833,21.6505168,0
2023-01-16 08:59:02,4135001,1BY6WEcLGh8j5v7,0,0,7571,6405380,24.37953487,21.8173706,0
2023-01-16 09:13:02,4135001,1BY6WEcLGh8j5v7,0,0,7571,6405380,24.20357647,21.570215,0
2023-01-16 09:27:02,4135001,1BY6WEcLGh8j5v7,0,0,7571,6405380,24.101764,21.23585813,0
2023-01-16 09:41:02,4135001,1BY6WEcLGh8j5v7,0,0,7571,6405380,23.965206,21.24692587,0
2023-01-16 09:55:02,4135001,1BY6WEcLGh8j5v7,0,0,7571,6405380,23.83537587,21.20256753,0
2023-01-16 10:09:02,4135001,1BY6WEcLGh8j5v7,0,0,7571,6405380,23.62241213,20.96989753,0
2023-01-16 10:23:02,4135001,1BY6WEcLGh8j5v7,0,0,7571,6405380,23.4776306,20.89159753,0
2023-01-16 10:37:02,4135001,1BY6WEcLGh8j5v7,0,0,7571,6405380,23.41372886,20.77116179,0
2023-01-16 10:51:02,4135001,1BY6WEcLGh8j5v7,0,0,7571,6405380,23.33440973,20.6240682,0
2023-01-16 11:05:02,4135001,1BY6WEcLGh8j5v7,0,0,7571,6405380,23.24926567,20.51773267,0
2023-01-16 11:19:02,4135001,1BY6WEcLGh8j5v7,0,0,7571,6405380,23.15598347,20.41728313,0
2023-01-16 11:33:02,4135001,1BY6WEcLGh8j5v7,0,0,7571,6405380,23.03875733,20.23143107,0
2023-01-16 11:47:02,4135001,1BY6WEcLGh8j5v7,0,0,7571,6405380,22.87116487,19.95264267,0
2023-01-16 12:01:02,4135001,1BY6WEcLGh8j5v7,0,0,7571,6405380,22.66809087,19.60534853,0
2023-01-16 12:15:02,4135001,1BY6WEcLGh8j5v7,0,0,7571,6405380,22.45358487,19.46075033,0
2023-01-16 12:29:02,4135001,1BY6WEcLGh8j5v7,0,0,7571,6405380,22.22497336,19.48148457,0
2023-01-16 12:43:02,4135001,1BY6WEcLGh8j5v7,0,0,7571,6405380,22.2423482,19.67482913,0
2023-01-16 12:57:02,4135001,1BY6WEcLGh8j5v7,0,0,946.38,6405380,22.36967353,19.86598727,0
2023-01-16 13:11:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,22.40524287,19.97374667,0
2023-01-16 13:25:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,22.45155027,20.01442047,0
2023-01-16 13:39:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,22.35590393,19.85832327,0
2023-01-16 13:53:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,22.39074107,19.87047127,0
2023-01-16 14:07:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,22.2637308,19.6224934,0
2023-01-16 14:21:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,22.06980021,19.27036821,0
2023-01-16 14:35:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,21.93583573,19.1575074,0
2023-01-16 14:49:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,22.03261913,19.46791587,0
2023-01-16 15:03:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,21.99600847,19.4962546,0
2023-01-16 15:17:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,21.91564127,19.50310673,0
2023-01-16 15:31:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,21.97155967,19.6524252,0
2023-01-16 15:45:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,21.960252,19.70383693,0
2023-01-16 15:59:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,21.96204633,19.6375468,0
2023-01-16 16:13:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,21.86450193,19.49287113,0
2023-01-16 16:27:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,21.82963779,19.66063136,0
2023-01-16 16:41:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,21.81910207,19.6920982,0
2023-01-16 16:55:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,21.70368653,19.42711973,0
2023-01-16 17:09:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,21.62841787,19.3568726,0
2023-01-16 17:23:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,21.59450687,19.2787966,0
2023-01-16 17:37:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,21.4732484,19.29027507,0
2023-01-16 17:51:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,21.5055624,19.3941224,0
2023-01-16 18:05:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,21.6951396,19.82488413,0
2023-01-16 18:19:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6405380,21.66399271,19.75165221,0.000848013
2023-01-16 18:33:02,4135001,1BY6WEcLGh8j5v7,88.63,8.55,0.5,6405380.5,21.58169347,19.651005,0.009144535
2023-01-16 18:47:02,4135001,1BY6WEcLGh8j5v7,294.43,28.44,5,6405385,21.65332847,19.7878378,0.023796258
2023-01-16 19:01:02,4135001,1BY6WEcLGh8j5v7,557.5,53.98,14.88,6405394.88,21.86359053,20.2624066,0.038134771
2023-01-16 19:15:02,4135001,1BY6WEcLGh8j5v7,1292,125.96,36,6405416,22.2525206,21.71043087,0.094657959
2023-01-16 19:29:02,4135001,1BY6WEcLGh8j5v7,1306.63,127.23,70.25,6405450.25,22.57860107,23.14376627,0.104629303
2023-01-16 19:43:02,4135001,1BY6WEcLGh8j5v7,1750,171.24,105.57,6405485.57,22.74705013,24.6323364,0.135400896
2023-01-16 19:57:02,4135001,1BY6WEcLGh8j5v7,1962.13,192.34,153.5,6405533.5,22.94784133,26.0719524,0.155075943
2023-01-16 20:11:02,4135001,1BY6WEcLGh8j5v7,2270.71,222.66,203.86,6405583.86,23.11571171,26.6308375,0.167421799
2023-01-16 20:25:02,4135001,1BY6WEcLGh8j5v7,2653.5,260.36,266.5,6405646.5,23.45101913,28.194765,0.206008785
2023-01-16 20:39:02,4135001,1BY6WEcLGh8j5v7,5995.86,587.49,364.57,6405744.57,23.990735,31.34313753,0.370120816
2023-01-16 20:53:02,4135001,1BY6WEcLGh8j5v7,6095.38,597.03,499.25,6405879.25,24.78111993,37.13732093,0.553816513
2023-01-16 21:07:02,4135001,1BY6WEcLGh8j5v7,6852.86,670.77,671,6406051,25.71807247,42.10721,0.601012691
2023-01-16 21:21:02,4135001,1BY6WEcLGh8j5v7,5593.75,547.9,831.13,6406211.13,26.1081848,44.455601,0.493787403
2023-01-16 21:35:02,4135001,1BY6WEcLGh8j5v7,9033.71,883.69,1003.86,6406383.86,26.32690833,43.22573647,0.661408742
2023-01-16 21:49:02,4135001,1BY6WEcLGh8j5v7,9351.43,913.83,1202.14,6406582.14,27.17324007,47.9939452,0.693997841
2023-01-16 22:03:02,4135001,1BY6WEcLGh8j5v7,5525.38,541.53,1400.88,6406780.88,27.3003398,45.74378907,0.403045044
2023-01-16 22:17:02,4135001,1BY6WEcLGh8j5v7,9849.57,962.36,1559.43,6406939.43,27.44654421,46.0947485,0.786740409
2023-01-16 22:31:02,4135001,1BY6WEcLGh8j5v7,6326.13,619.69,1780.75,6407160.75,27.92083127,48.786729,0.462165059
2023-01-16 22:45:02,4135001,1BY6WEcLGh8j5v7,9270.14,905.9,1941.71,6407321.71,27.4690064,45.7637818,0.748007773
2023-01-16 22:59:02,4135001,1BY6WEcLGh8j5v7,10447.75,1020.06,2212.63,6407592.63,28.03803907,54.68373647,0.711415348
2023-01-16 23:13:02,4135001,1BY6WEcLGh8j5v7,9449.14,923,2433.86,6407813.86,27.55344847,47.8497312,0.684173773
2023-01-16 23:27:02,4135001,1BY6WEcLGh8j5v7,8863.75,866.4,2678.63,6408058.63,28.1088298,54.98479407,0.913813959
2023-01-16 23:41:02,4135001,1BY6WEcLGh8j5v7,12025.71,1172.9,2917.57,6408297.57,28.69944247,59.51716313,1.046815809
2023-01-16 23:55:02,4135001,1BY6WEcLGh8j5v7,10258,1001.56,3216.13,6408596.13,28.78526427,60.75704953,0.951683941
2023-01-17 00:09:02,4135001,1BY6WEcLGh8j5v7,3983.86,391.2,3390.29,6408770.29,28.72666471,48.51885336,0.379489536
2023-01-17 00:23:02,4135001,1BY6WEcLGh8j5v7,3853.5,378.5,3493,6408873,27.64007353,40.50380227,0.323248656
2023-01-17 00:37:02,4135001,1BY6WEcLGh8j5v7,3479.57,342.09,3580.29,6408960.29,24.78254793,27.2943788,0.220147743
2023-01-17 00:51:02,4135001,1BY6WEcLGh8j5v7,5036.75,494,3677.38,6409057.38,23.833673,27.06917933,0.328360091
2023-01-17 01:05:02,4135001,1BY6WEcLGh8j5v7,7798.71,763.43,3841.29,6409221.29,24.98657813,35.3831992,0.549665794
2023-01-17 01:19:02,4135001,1BY6WEcLGh8j5v7,7587.25,742.61,4045.75,6409425.75,25.75082,43.90548687,0.558656477
2023-01-17 01:33:02,4135001,1BY6WEcLGh8j5v7,8937.14,873.39,4228,6409608,26.45047,45.24931447,0.768717385
2023-01-17 01:47:02,4135001,1BY6WEcLGh8j5v7,12519.14,1220.64,4494.86,6409874.86,28.03240767,55.62379373,0.998699801
2023-01-17 02:01:02,4135001,1BY6WEcLGh8j5v7,11349.25,1107.33,4789.75,6410169.75,29.01820371,57.50350071,0.88675423
2023-01-17 02:15:02,4135001,1BY6WEcLGh8j5v7,6470.57,633.11,5026.86,6410406.86,28.8636616,49.92514847,0.466439673
2023-01-17 02:29:02,4135001,1BY6WEcLGh8j5v7,10516.75,1027.7,5229.75,6410609.75,29.279667,49.60990173,0.854689801
2023-01-17 02:43:02,4135001,1BY6WEcLGh8j5v7,10004.57,978.23,5480.57,6410860.57,29.67820827,52.84774173,0.795769481
2023-01-17 02:57:02,4135001,1BY6WEcLGh8j5v7,9498.38,928.04,5709,6411089,29.9443218,51.73378113,0.625763075
2023-01-17 03:11:02,4135001,1BY6WEcLGh8j5v7,6307.71,617.59,5903.57,6411283.57,29.55380653,46.45627853,0.495956084
2023-01-17 03:25:02,4135001,1BY6WEcLGh8j5v7,4266.63,417.81,6009.75,6411389.75,28.67100407,38.05905167,0.330956198
2023-01-17 03:39:02,4135001,1BY6WEcLGh8j5v7,8321.29,814.36,6164.43,6411544.43,28.98281233,44.09629907,0.630338126
2023-01-17 03:53:02,4135001,1BY6WEcLGh8j5v7,6881.38,673.99,6352.75,6411732.75,29.36001164,44.37733914,0.530486036
2023-01-17 04:07:02,4135001,1BY6WEcLGh8j5v7,6000.14,587.93,6509,6411889,29.21803193,42.5737022,0.466826113
2023-01-17 04:21:02,4135001,1BY6WEcLGh8j5v7,5199,509.5,6652.5,6412032.5,29.17799273,41.3745604,0.448973565
2023-01-17 04:35:02,4135001,1BY6WEcLGh8j5v7,4269.71,419.21,6760.71,6412140.71,28.7667054,38.25223593,0.341884376
2023-01-17 04:49:02,4135001,1BY6WEcLGh8j5v7,3706.5,364.03,6862.13,6412242.13,28.38364247,36.3026832,0.291163524
2023-01-17 05:03:02,4135001,1BY6WEcLGh8j5v7,3425.29,336.31,6955.71,6412335.71,28.32998647,35.2929974,0.286988849
2023-01-17 05:17:02,4135001,1BY6WEcLGh8j5v7,3253.63,319.7,7035.38,6412415.38,28.31295153,34.75277327,0.274644008
2023-01-17 05:31:02,4135001,1BY6WEcLGh8j5v7,1942.57,190.29,7101.29,6412481.29,28.13737193,33.33803933,0.173666385
2023-01-17 05:45:02,4135001,1BY6WEcLGh8j5v7,1044.86,101.53,7136.14,6412516.14,27.67613864,30.6434,0.095953551
2023-01-17 05:59:02,4135001,1BY6WEcLGh8j5v7,499.75,48.35,7154.25,6412534.25,27.09036053,28.24562973,0.042493242
2023-01-17 06:13:02,4135001,1BY6WEcLGh8j5v7,85.29,8.21,7161.14,6412541.14,26.31346433,25.84845173,0.008674557
2023-01-17 06:27:02,4135001,1BY6WEcLGh8j5v7,0,0,7162,6412542,25.68867207,23.94868153,0.00012945
2023-01-17 06:41:02,4135001,1BY6WEcLGh8j5v7,0,0,7162,6412542,25.31771847,23.1047118,0
2023-01-17 06:55:02,4135001,1BY6WEcLGh8j5v7,0,0,7162,6412542,24.97753273,22.49722307,0
2023-01-17 07:09:02,4135001,1BY6WEcLGh8j5v7,0,0,7162,6412542,24.76062213,22.10162153,0
2023-01-17 07:23:02,4135001,1BY6WEcLGh8j5v7,0,0,7162,6412542,24.56776327,21.85459393,0
2023-01-17 07:37:02,4135001,1BY6WEcLGh8j5v7,0,0,7162,6412542,24.40181171,21.60959964,0
2023-01-17 07:51:02,4135001,1BY6WEcLGh8j5v7,0,0,7162,6412542,24.2519918,21.44443373,0
2023-01-17 08:05:02,4135001,1BY6WEcLGh8j5v7,0,0,7162,6412542,24.04104627,21.32170027,0
2023-01-17 08:19:02,4135001,1BY6WEcLGh8j5v7,0,0,7162,6412542,23.88145547,21.0441874,0
2023-01-17 08:33:02,4135001,1BY6WEcLGh8j5v7,0,0,7162,6412542,23.661025,20.71221927,0
2023-01-17 08:47:02,4135001,1BY6WEcLGh8j5v7,0,0,7162,6412542,23.53851113,20.65864653,0
2023-01-17 09:01:02,4135001,1BY6WEcLGh8j5v7,0,0,7162,6412542,23.4621744,20.5305968,0
2023-01-17 09:15:02,4135001,1BY6WEcLGh8j5v7,0,0,7162,6412542,23.38109547,20.44203673,0
2023-01-17 09:29:02,4135001,1BY6WEcLGh8j5v7,0,0,7162,6412542,23.24929407,20.27038167,0
2023-01-17 09:43:02,4135001,1BY6WEcLGh8j5v7,0,0,7162,6412542,23.10435486,20.18705107,0
2023-01-17 09:57:02,4135001,1BY6WEcLGh8j5v7,9842.63,962.45,1787.75,6475737.75,27.3343506,49.562795,0.720424872
2023-01-17 10:11:02,4135001,1BY6WEcLGh8j5v7,7846.86,768.09,2001,6475951,27.42023371,47.05057614,0.590902381
2023-01-17 10:25:02,4135001,1BY6WEcLGh8j5v7,8614.13,842.53,2202,6476152,27.3188638,45.9083192,0.675252786
2023-01-17 10:39:02,4135001,1BY6WEcLGh8j5v7,11385.57,1111.23,2461.43,6476411.43,27.99494027,53.25080987,0.918285223
2023-01-17 10:53:02,4135001,1BY6WEcLGh8j5v7,8307.5,813,2686.88,6476636.88,27.9288534,48.67373447,0.598694681
2023-01-17 11:07:02,4135001,1BY6WEcLGh8j5v7,5605.86,549.41,2860.86,6476810.86,27.81832073,43.25037453,0.420767104
2023-01-17 11:21:02,4135001,1BY6WEcLGh8j5v7,7353,719.85,3028.75,6476978.75,28.16781833,44.0384016,0.52183881
2023-01-17 11:35:02,4135001,1BY6WEcLGh8j5v7,3165.71,310.81,3153.57,6477103.57,27.8743104,38.48475933,0.222245603
2023-01-17 11:49:02,4135001,1BY6WEcLGh8j5v7,5364.75,525.85,3245.75,6477195.75,27.3941652,37.03804093,0.429468928
2023-01-17 12:03:02,4135001,1BY6WEcLGh8j5v7,6979.29,683.43,3423.86,6477373.86,27.96403707,45.40855414,0.48339984
2023-01-17 12:17:02,4135001,1BY6WEcLGh8j5v7,7297.63,713.71,3600,6477550,28.30027873,46.0441244,0.502882665
2023-01-17 12:31:02,4135001,1BY6WEcLGh8j5v7,4286.57,420.43,3732.71,6477682.71,27.9916526,41.8464274,0.319418066
2023-01-17 12:45:02,4135001,1BY6WEcLGh8j5v7,6813.5,667.31,3878.5,6477828.5,27.83263553,41.0477926,0.503272737
2023-01-17 12:59:02,4135001,1BY6WEcLGh8j5v7,7755.29,759.1,4069.71,6478019.71,28.40100513,45.51363347,0.582289155
2023-01-17 13:13:02,4135001,1BY6WEcLGh8j5v7,5465.75,535.51,4205.88,6478155.88,28.5019692,41.4494812,0.409412809
2023-01-17 13:27:02,4135001,1BY6WEcLGh8j5v7,6569.29,643.47,4364,6478314,28.79405307,43.01357607,0.430022742
2023-01-17 13:41:02,4135001,1BY6WEcLGh8j5v7,4034,396.13,4472.29,6478422.29,28.30766193,38.78618573,0.304843655
2023-01-17 13:55:02,4135001,1BY6WEcLGh8j5v7,8899,869.81,4620.75,6478570.75,28.7229654,43.40939127,0.718146513
2023-01-17 14:09:02,4135001,1BY6WEcLGh8j5v7,6350.29,622.11,4847.29,6478797.29,29.28291529,47.94010286,0.525763517
2023-01-17 14:23:02,4135001,1BY6WEcLGh8j5v7,3539.13,347.78,4964.25,6478914.25,28.40571293,39.4493672,0.282245199
2023-01-17 14:37:02,4135001,1BY6WEcLGh8j5v7,4313.43,423.47,5064.29,6479014.29,28.01806027,36.67894273,0.320157957
2023-01-17 14:51:02,4135001,1BY6WEcLGh8j5v7,6024.88,590.31,5190.25,6479140.25,27.99871413,38.17277627,0.427414163
2023-01-17 15:05:02,4135001,1BY6WEcLGh8j5v7,4595.86,450.91,5327.86,6479277.86,28.17579547,38.97982593,0.358511963
2023-01-17 15:19:02,4135001,1BY6WEcLGh8j5v7,4552.38,446.75,5438.38,6479388.38,28.04633593,37.409806,0.345676682
2023-01-17 15:33:02,4135001,1BY6WEcLGh8j5v7,3205.29,314.87,5536.57,6479486.57,27.96042867,35.6392172,0.247911115
2023-01-17 15:47:02,4135001,1BY6WEcLGh8j5v7,2405.88,235.91,5603.38,6479553.38,27.69595547,32.8359476,0.189553773
2023-01-17 16:01:02,4135001,1BY6WEcLGh8j5v7,2032.86,199.27,5658.29,6479608.29,27.426601,31.4595755,0.161416736
2023-01-17 16:15:02,4135001,1BY6WEcLGh8j5v7,1770.5,173.54,5704.75,6479654.75,27.1594952,30.26335453,0.138821146
2023-01-17 16:29:02,4135001,1BY6WEcLGh8j5v7,1612.57,158.03,5747.29,6479697.29,26.82467853,29.38672473,0.123509768
2023-01-17 16:43:02,4135001,1BY6WEcLGh8j5v7,1342.13,130.59,5784.63,6479734.63,26.40195127,28.3863546,0.102328307
2023-01-17 16:57:02,4135001,1BY6WEcLGh8j5v7,958.14,93.09,5812.29,6479762.29,26.14476107,27.2317426,0.072902503
2023-01-17 17:11:02,4135001,1BY6WEcLGh8j5v7,659.43,63.87,5830.86,6479780.86,25.89020787,26.16226613,0.04885492
2023-01-17 17:25:02,4135001,1BY6WEcLGh8j5v7,335.63,32.4,5842.75,6479792.75,25.61404013,25.0996826,0.024749854
2023-01-17 17:39:02,4135001,1BY6WEcLGh8j5v7,75.43,7.27,5847.86,6479797.86,25.38658647,24.1691102,0.007053627
2023-01-17 17:53:02,4135001,1BY6WEcLGh8j5v7,0,0,5848,6479798,25.18057036,23.46554121,0.0000561
2023-01-17 18:07:02,4135001,1BY6WEcLGh8j5v7,0,0,5848,6479798,24.9865234,23.09496447,0
2023-01-17 18:21:02,4135001,1BY6WEcLGh8j5v7,0,0,5848,6479798,24.87299393,23.47524427,0
2023-01-17 18:35:02,4135001,1BY6WEcLGh8j5v7,0,0,5848,6479798,24.44228513,23.06877247,0
2023-01-17 18:49:02,4135001,1BY6WEcLGh8j5v7,0,0,5848,6479798,24.10504347,22.12527053,0
2023-01-17 19:03:02,4135001,1BY6WEcLGh8j5v7,0,0,5848,6479798,23.90370067,21.6543518,0
2023-01-17 19:17:02,4135001,1BY6WEcLGh8j5v7,0,0,5848,6479798,23.83753447,21.47277833,0
2023-01-17 19:31:02,4135001,1BY6WEcLGh8j5v7,0,0,5848,6479798,23.73155927,21.3422506,0
2023-01-17 19:45:02,4135001,1BY6WEcLGh8j5v7,0,0,5848,6479798,23.63031613,21.26215207,0
2023-01-17 19:59:02,4135001,1BY6WEcLGh8j5v7,0,0,5848,6479798,23.54011321,21.28716157,0
2023-01-17 20:13:02,4135001,1BY6WEcLGh8j5v7,0,0,5848,6479798,23.47867833,21.77463793,0
2023-01-17 20:27:02,4135001,1BY6WEcLGh8j5v7,0,0,5848,6479798,23.45682787,21.56262413,0
2023-01-17 20:41:02,4135001,1BY6WEcLGh8j5v7,0,0,5848,6479798,23.27699387,21.23533533,0
2023-01-17 20:55:02,4135001,1BY6WEcLGh8j5v7,0,0,5848,6479798,23.0816692,20.93621827,0
2023-01-17 21:09:02,4135001,1BY6WEcLGh8j5v7,0,0,5848,6479798,22.92795193,20.6880636,0
2023-01-17 21:23:02,4135001,1BY6WEcLGh8j5v7,0,0,5848,6479798,22.8635354,20.53696287,0
2023-01-17 21:37:02,4135001,1BY6WEcLGh8j5v7,0,0,5848,6479798,22.87235927,20.92511187,0
2023-01-17 21:51:02,4135001,1BY6WEcLGh8j5v7,0,0,5848,6479798,22.962205,21.60649427,0
2023-01-17 22:05:02,4135001,1BY6WEcLGh8j5v7,0,0,5848,6479798,22.94797421,21.32625043,0
2023-01-17 22:19:02,4135001,1BY6WEcLGh8j5v7,0,0,5848,6479798,22.9250326,21.164687,0
2023-01-17 22:33:02,4135001,1BY6WEcLGh8j5v7,0,0,5848,6479798,22.8920044,21.21659967,0
2023-01-17 22:47:02,4135001,1BY6WEcLGh8j5v7,0,0,731,6479798,22.89567247,21.4657734,0
2023-01-17 23:01:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,22.8684164,21.38197433,0
2023-01-17 23:15:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,22.826764,21.21028447,0
2023-01-17 23:29:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,22.79561547,21.3571554,0
2023-01-17 23:43:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,22.77145187,21.47204793,0
2023-01-17 23:57:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,22.74187364,21.34918214,0
2023-01-18 00:11:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,22.68718467,21.247636,0
2023-01-18 00:25:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,22.60261033,21.09627673,0
2023-01-18 00:39:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,22.6269064,21.19365447,0
2023-01-18 00:53:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,22.6140116,21.31661153,0
2023-01-18 01:07:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,22.663737,21.76327113,0
2023-01-18 01:21:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,22.77405187,22.108378,0
2023-01-18 01:35:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,22.85202227,22.4946594,0
2023-01-18 01:49:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,22.81974493,22.48667,0
2023-01-18 02:03:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,22.77129513,22.3627808,0
2023-01-18 02:17:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,22.78877486,22.27546043,0
2023-01-18 02:31:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,22.8229758,22.15127153,0
2023-01-18 02:45:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,22.7428528,21.91627007,0
2023-01-18 02:59:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,22.55417073,21.6825296,0
2023-01-18 03:13:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,22.41482547,21.4082114,0
2023-01-18 03:27:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,22.35033773,21.41950487,0
2023-01-18 03:41:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,22.350765,21.73754067,0
2023-01-18 03:55:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,22.17537633,21.60522667,0
2023-01-18 04:09:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,21.70715333,20.7132262,0
2023-01-18 04:23:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6479798,21.69549993,20.59955929,0.002842461
2023-01-18 04:37:02,4135001,1BY6WEcLGh8j5v7,355.5,34.45,0,6479798,22.33568638,23.15451523,0.045347547
2023-01-18 04:51:02,4135001,1BY6WEcLGh8j5v7,1266,123.29,14.75,6479812.75,22.48262527,24.27701827,0.093316147
2023-01-18 05:05:02,4135001,1BY6WEcLGh8j5v7,1864.71,182.67,52.43,6479850.43,22.7112202,25.8125894,0.143765242
2023-01-18 05:19:02,4135001,1BY6WEcLGh8j5v7,3043.63,298.81,114.38,6479912.38,22.99848413,28.5937582,0.227873637
2023-01-18 05:33:02,4135001,1BY6WEcLGh8j5v7,3631.14,356.91,198.14,6479996.14,23.3647502,30.82722567,0.268134915
2023-01-18 05:47:02,4135001,1BY6WEcLGh8j5v7,3243.86,318.99,277.14,6480075.14,23.751955,31.0847412,0.234509729
2023-01-18 06:01:02,4135001,1BY6WEcLGh8j5v7,3616.88,355.5,359.75,6480157.75,24.041337,31.60524687,0.261087749
2023-01-18 06:15:02,4135001,1BY6WEcLGh8j5v7,3854,378.71,454.14,6480252.14,24.25599893,32.83224279,0.275448224
2023-01-18 06:29:02,4135001,1BY6WEcLGh8j5v7,3644.63,358.21,544.13,6480342.13,24.44390253,32.258191,0.262713
2023-01-18 06:43:02,4135001,1BY6WEcLGh8j5v7,4811,471.81,650.71,6480448.71,24.68842373,34.1126014,0.338133231
2023-01-18 06:57:02,4135001,1BY6WEcLGh8j5v7,4995.13,489.73,770.5,6480568.5,24.98268227,34.55921213,0.366645748
2023-01-18 07:11:02,4135001,1BY6WEcLGh8j5v7,6143.57,601.94,910.14,6480708.14,25.43944913,37.62164713,0.466019323
2023-01-18 07:25:02,4135001,1BY6WEcLGh8j5v7,5276.38,517.2,1044.25,6480842.25,25.52758207,37.258136,0.383339662
2023-01-18 07:39:02,4135001,1BY6WEcLGh8j5v7,5786,566.99,1180.86,6480978.86,25.68465353,37.61702467,0.424634131
2023-01-18 07:53:02,4135001,1BY6WEcLGh8j5v7,6298,617.04,1329.38,6481127.38,25.9574464,38.81491067,0.454354839
2023-01-18 08:07:02,4135001,1BY6WEcLGh8j5v7,6747,660.84,1488.71,6481286.71,26.18282667,40.22812887,0.501060281
2023-01-18 08:21:02,4135001,1BY6WEcLGh8j5v7,6404.5,627.41,1657.75,6481455.75,26.47013421,41.11575329,0.464913585
2023-01-18 08:35:02,4135001,1BY6WEcLGh8j5v7,6260.57,613.09,1787.86,6481585.86,26.236733,37.09672233,0.450857721
2023-01-18 08:49:02,4135001,1BY6WEcLGh8j5v7,7522.75,736.53,1985.75,6481783.75,26.77150073,42.28302813,0.564246406
2023-01-18 09:03:02,4135001,1BY6WEcLGh8j5v7,7074.29,692.76,2162.86,6481960.86,27.25139353,41.92671267,0.537229793
2023-01-18 09:17:02,4135001,1BY6WEcLGh8j5v7,10699.75,1045,2366,6482164,27.74272473,46.33160187,0.892716588
2023-01-18 09:31:02,4135001,1BY6WEcLGh8j5v7,9740,952.09,2632,6482430,28.4727662,51.776054,0.897167359
2023-01-18 09:45:02,4135001,1BY6WEcLGh8j5v7,12764.13,1244.79,2917.38,6482715.38,28.64909467,53.77353713,1.031230309
2023-01-18 09:59:02,4135001,1BY6WEcLGh8j5v7,8892.29,869.59,3196.43,6482994.43,28.94194333,51.34074067,0.718821216
